clas_gt,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,joint_angles0,joint_angles1,joint_angles2,joint_angles3,joint_angles4,joint_angles5,joint_angles6,joint_angles7,joint_angles8,joint_angles9,joint_angles10,joint_angles11,joint_angles12,joint_angles13,joint_angles14
6,79,212,109,267,135,76,117,58,0.6377626061,0.1277479231,0.5190522671,0.3395212591,0.2918905616,0.6323888898,0.2464582324,0.5581338406,0.585490942,0.2833414674,0.4797264338,0.5644845963,0.2970200181,0.35295555,0.5613092184
6,150,338,113,233,104,59,78,64,0.6460674405,0.1277479231,0.5361504555,0.3395212591,0.3082559705,0.6245725155,0.2733268142,0.5581338406,0.585490942,0.2918905616,0.4892525673,0.5725451708,0.2970200181,0.3610161245,0.5613092184
6,66,166,286,310,137,56,44,55,0.6460674405,0.1355642378,0.5361504555,0.3395212591,0.3329262435,0.6245725155,0.2994626164,0.5581338406,0.585490942,0.310454309,0.4892525673,0.5725451708,0.2970200181,0.3610161245,0.5532486439
6,52,150,406,246,95,53,41,57,0.6460674405,0.1355642378,0.5361504555,0.3395212591,0.3329262435,0.6245725155,0.2994626164,0.5581338406,0.585490942,0.310454309,0.4892525673,0.5725451708,0.2970200181,0.3610161245,0.5532486439
6,69,132,684,242,71,59,79,147,0.6382511258,0.1355642378,0.5278456211,0.3395212591,0.3236443698,0.6160234213,0.2884709239,0.5581338406,0.5774303675,0.310454309,0.4892525673,0.5725451708,0.2970200181,0.3610161245,0.5610649586
6,82,183,459,182,57,70,149,90,0.6191987991,0.1355642378,0.4699560404,0.3478260934,0.2830972075,0.5830483437,0.2667317986,0.5581338406,0.5556912422,0.310454309,0.4726428986,0.5644845963,0.2970200181,0.35295555,0.5610649586
6,76,170,294,175,76,48,84,58,0.6096726656,0.1355642378,0.4416218996,0.3566194475,0.2747923732,0.5305324793,0.2667317986,0.5581338406,0.5451880693,0.3185149133,0.4648265839,0.5561797619,0.2970200181,0.35295555,0.5691255331
6,90,216,304,162,94,69,50,53,0.6096726656,0.1355642378,0.4416218996,0.3566194475,0.2747923732,0.5227161646,0.2667317986,0.5581338406,0.5451880693,0.3185149133,0.4648265839,0.5561797619,0.2970200181,0.35295555,0.5691255331
6,105,277,319,290,173,72,50,148,0.6018563509,0.1355642378,0.4416218996,0.3566194475,0.2747923732,0.5552027225,0.2752808928,0.5581338406,0.5451880693,0.3185149133,0.4567660093,0.5483634472,0.2970200181,0.35295555,0.5691255331
6,79,188,333,224,110,56,58,61,0.6096726656,0.1355642378,0.4416218996,0.3566194475,0.2747923732,0.5867122412,0.2862725854,0.5581338406,0.5451880693,0.3185149133,0.4567660093,0.5483634472,0.2970200181,0.35295555,0.5591108799
6,64,186,476,244,119,47,46,130,0.6177332401,0.1270151436,0.4596971273,0.3566194475,0.2830972075,0.6060087681,0.2989740968,0.5581338406,0.5451880693,0.327796787,0.4567660093,0.5390815735,0.2970200181,0.35295555,0.5512945652
6,54,145,318,192,71,44,34,63,0.6267709136,0.1191988289,0.4777723551,0.3566194475,0.2914020419,0.6143136024,0.3177821338,0.5581338406,0.5451880693,0.3456277549,0.4567660093,0.5307767391,0.2970200181,0.35295555,0.5512945652
6,50,115,223,84,45,43,47,105,0.6267709136,0.1191988289,0.4777723551,0.3566194475,0.2914020419,0.6143136024,0.3177821338,0.5581338406,0.5451880693,0.3456277549,0.4567660093,0.5307767391,0.2970200181,0.35295555,0.5512945652
6,57,110,246,95,53,89,80,202,0.6189545393,0.1191988289,0.468979001,0.3566194475,0.2833414674,0.6060087681,0.2994626164,0.5581338406,0.5451880693,0.3265754879,0.4567660093,0.5390815735,0.2970200181,0.35295555,0.5512945652
6,74,105,248,94,43,72,79,354,0.6189545393,0.1191988289,0.468979001,0.3566194475,0.2833414674,0.6060087681,0.2894479632,0.5581338406,0.5451880693,0.3265754879,0.4567660093,0.5390815735,0.2970200181,0.35295555,0.5512945652
6,71,103,235,89,43,62,80,388,0.6101611853,0.1191988289,0.4592086077,0.3566194475,0.26477772,0.5981924534,0.2659990191,0.5581338406,0.5451880693,0.3185149133,0.4567660093,0.5390815735,0.2970200181,0.35295555,0.5512945652
6,72,128,188,77,53,94,102,325,0.6101611853,0.1191988289,0.4592086077,0.3566194475,0.2542745471,0.5981924534,0.2564728856,0.5581338406,0.5451880693,0.3102100492,0.4567660093,0.5483634472,0.2970200181,0.35295555,0.5512945652
6,86,128,207,75,52,93,94,290,0.6021006107,0.1270151436,0.4506595135,0.3566194475,0.2369320989,0.589887619,0.2188568711,0.5581338406,0.5451880693,0.2982413173,0.4567660093,0.5483634472,0.2970200181,0.3451392353,0.5679042339
6,143,120,305,77,48,83,83,246,0.5940400362,0.1270151436,0.4506595135,0.3485588729,0.2283830047,0.5979481936,0.1910112351,0.5490962267,0.5639960766,0.2899364829,0.448461175,0.5561797619,0.2970200181,0.3365901411,0.58842206
6,143,140,374,112,54,74,52,176,0.5940400362,0.1270151436,0.4506595135,0.3485588729,0.2283830047,0.5979481936,0.1910112351,0.5490962267,0.5718123913,0.2899364829,0.448461175,0.5561797619,0.2970200181,0.3365901411,0.58842206
6,102,122,517,179,67,57,56,164,0.5940400362,0.1270151436,0.4699560404,0.3485588729,0.2283830047,0.6082071066,0.1910112351,0.5490962267,0.5801172256,0.2899364829,0.448461175,0.5561797619,0.2970200181,0.3365901411,0.58842206
6,134,168,502,163,60,54,45,126,0.6028333902,0.1270151436,0.5100146532,0.3485588729,0.2283830047,0.6174889803,0.1910112351,0.5569125414,0.5801172256,0.2899364829,0.4643380642,0.5642403364,0.2970200181,0.3444064558,0.58842206
6,139,163,541,176,65,58,45,134,0.6028333902,0.1270151436,0.5180752277,0.3485588729,0.2283830047,0.6255496144,0.1910112351,0.5569125414,0.5801172256,0.2899364829,0.4643380642,0.5642403364,0.2970200181,0.3444064558,0.58842206
6,109,210,548,235,105,54,55,94,0.5950170755,0.1362970173,0.5351734161,0.3407425582,0.2283830047,0.633610189,0.1910112351,0.5654616356,0.58842206,0.2899364829,0.4821690321,0.5730336905,0.2970200181,0.3522227705,0.5801172256
6,261,254,427,278,126,86,71,116,0.5872007608,0.144113332,0.5188080072,0.3407425582,0.2681973577,0.6421592832,0.2330239415,0.5813385248,0.58842206,0.2899364829,0.5090376139,0.5730336905,0.2970200181,0.3693209589,0.5713238716
6,199,201,244,256,141,93,88,91,0.5872007608,0.144113332,0.5188080072,0.3407425582,0.2681973577,0.6421592832,0.2330239415,0.5813385248,0.58842206,0.2899364829,0.5090376139,0.5730336905,0.2970200181,0.3693209589,0.5713238716
6,109,193,183,316,133,82,47,78,0.5872007608,0.144113332,0.5188080072,0.3407425582,0.2862725854,0.6499755979,0.2513434291,0.5813385248,0.58842206,0.2899364829,0.5173424482,0.5730336905,0.2970200181,0.3771372736,0.5713238716
6,163,188,159,327,168,89,72,112,0.5955055952,0.144113332,0.5188080072,0.3407425582,0.3048363328,0.6499755979,0.2799218297,0.5891548395,0.5806057453,0.2977527976,0.5344406366,0.5730336905,0.2970200181,0.3849535882,0.5635075569
6,149,212,139,382,197,88,75,112,0.5955055952,0.144113332,0.5188080072,0.3407425582,0.3048363328,0.6499755979,0.2799218297,0.5891548395,0.5806057453,0.2977527976,0.5344406366,0.5730336905,0.2970200181,0.3849535882,0.5635075569
6,95,158,149,231,103,45,57,283,0.5955055952,0.144113332,0.5268685818,0.3317049444,0.3048363328,0.6499755979,0.2904250026,0.5979481936,0.5806057453,0.2977527976,0.5425012112,0.5730336905,0.2970200181,0.3849535882,0.5635075569
6,58,116,298,94,51,124,74,195,0.5955055952,0.144113332,0.5280898809,0.3317049444,0.2950659394,0.6499755979,0.272105515,0.5979481936,0.5806057453,0.2977527976,0.5425012112,0.5730336905,0.2970200181,0.3744504154,0.5635075569
6,90,130,225,62,49,149,89,282,0.5771861076,0.144113332,0.5085490942,0.3317049444,0.2791890502,0.6319003701,0.2506106496,0.5889105797,0.5806057453,0.2899364829,0.5129457712,0.5730336905,0.2970200181,0.3654128015,0.5635075569
6,90,134,164,53,44,141,86,271,0.5691255331,0.144113332,0.4816805124,0.3409868181,0.2608695626,0.6106497049,0.2203224301,0.5642403364,0.5806057453,0.2899364829,0.4907181263,0.5730336905,0.2970200181,0.3571079671,0.5735222101
6,89,137,288,100,44,157,99,284,0.5691255331,0.144113332,0.4738641977,0.3409868181,0.2608695626,0.5959941149,0.2122618407,0.5642403364,0.5806057453,0.2821201682,0.4799706936,0.5730336905,0.2970200181,0.3571079671,0.5735222101
6,71,147,333,94,51,166,102,301,0.5691255331,0.144113332,0.4555447102,0.3409868181,0.2332682014,0.5549584627,0.1726917475,0.5266243219,0.5806057453,0.2738153338,0.4494382143,0.5730336905,0.2970200181,0.3492916524,0.591353178
6,64,122,314,94,52,121,88,195,0.5691255331,0.144113332,0.4555447102,0.3409868181,0.2242305875,0.5444552898,0.1638983935,0.5178309679,0.5806057453,0.2738153338,0.4406448603,0.5730336905,0.2970200181,0.3492916524,0.6006350517
6,84,115,205,73,48,95,74,167,0.5691255331,0.144113332,0.4555447102,0.3409868181,0.2242305875,0.5444552898,0.1638983935,0.5178309679,0.5806057453,0.2738153338,0.4406448603,0.5730336905,0.2970200181,0.3492916524,0.6006350517
6,48,91,74,36,39,75,57,149,0.5771861076,0.144113332,0.4555447102,0.3409868181,0.216169998,0.5444552898,0.1638983935,0.5178309679,0.5806057453,0.2738153338,0.4406448603,0.5730336905,0.2970200181,0.3492916524,0.6006350517
6,47,82,112,65,38,54,45,146,0.5771861076,0.144113332,0.4555447102,0.3409868181,0.216169998,0.5444552898,0.1638983935,0.5178309679,0.5806057453,0.2738153338,0.4406448603,0.5730336905,0.2970200181,0.3492916524,0.6006350517
5,131,136,353,254,108,46,42,78,0.719101131,0.130923301,0.4340498149,0.3216902912,0.363214463,0.4951148033,0.2833414674,0.5012212992,0.400097698,0.4113336504,0.4345383346,0.366145581,0.5163654089,0.3568637073,0.3695652187
5,92,134,326,170,71,52,45,54,0.7015144229,0.130923301,0.4428431988,0.3392769992,0.363214463,0.4951148033,0.2916463017,0.510258913,0.4086467922,0.4418661594,0.4345383346,0.366145581,0.5473864079,0.3649242818,0.3778700531
5,144,147,228,94,52,71,144,90,0.7015144229,0.130923301,0.4428431988,0.3392769992,0.363214463,0.4951148033,0.2916463017,0.510258913,0.4086467922,0.4418661594,0.4345383346,0.366145581,0.5556912422,0.3649242818,0.3778700531
5,123,174,335,144,66,59,157,91,0.7015144229,0.1206643879,0.4428431988,0.3585735261,0.363214463,0.5031753778,0.301660955,0.510258913,0.4171958864,0.4614069462,0.4345383346,0.3583292663,0.578163147,0.3649242818,0.3856863678
5,151,175,431,152,62,48,87,87,0.7100635171,0.1045432314,0.4509037733,0.3786028326,0.363214463,0.4943820238,0.3124083877,0.510258913,0.4262335002,0.4797264338,0.4345383346,0.3583292663,0.6047874689,0.3649242818,0.3947239816
5,102,121,236,113,50,69,45,57,0.7188568711,0.1045432314,0.4692232609,0.3786028326,0.3710307777,0.4943820238,0.3221788108,0.510258913,0.4352711141,0.4894968271,0.4267220199,0.3583292663,0.6135808229,0.3649242818,0.4027845562
5,200,155,331,93,50,74,65,66,0.7000488639,0.0967269167,0.4772838354,0.4247679412,0.3710307777,0.5024425983,0.3304836452,0.510258913,0.4452857971,0.4894968271,0.4267220199,0.3666341007,0.6213971376,0.3649242818,0.4027845562
5,170,166,208,136,67,69,188,102,0.6919882894,0.0967269167,0.4772838354,0.5031753778,0.3710307777,0.5024425983,0.3304836452,0.510258913,0.4755740166,0.4973131418,0.4345383346,0.3666341007,0.6299462914,0.373473376,0.4108451307
5,112,127,116,189,88,88,248,97,0.683683455,0.0967269167,0.4772838354,0.5395700932,0.3886174858,0.4848558903,0.3480703533,0.5024425983,0.4938935041,0.5188080072,0.4345383346,0.3666341007,0.6519296765,0.373473376,0.4193942249
5,109,118,154,210,106,70,123,72,0.683683455,0.088910602,0.4772838354,0.5395700932,0.4054714143,0.4848558903,0.3649242818,0.5024425983,0.5026868582,0.5393258333,0.4345383346,0.3666341007,0.6712262034,0.3812896907,0.4296531379
5,97,129,302,117,73,91,84,57,0.683683455,0.088910602,0.4772838354,0.5395700932,0.4054714143,0.4848558903,0.3649242818,0.5024425983,0.5026868582,0.5393258333,0.4345383346,0.3666341007,0.6712262034,0.3812896907,0.4296531379
5,48,149,357,91,49,123,52,48,0.683683455,0.088910602,0.4772838354,0.5395700932,0.4054714143,0.4848558903,0.3649242818,0.5024425983,0.5026868582,0.5393258333,0.4345383346,0.374938935,0.6712262034,0.3891060054,0.4296531379
5,41,132,401,95,51,91,47,39,0.6753786206,0.088910602,0.454323411,0.5703468323,0.3859306276,0.4765510559,0.3431851566,0.5024425983,0.5026868582,0.4921836853,0.4345383346,0.4025402963,0.6287249923,0.3891060054,0.4127992094
5,55,136,409,87,47,104,61,60,0.6592574716,0.088910602,0.4237909019,0.5798729658,0.3270640075,0.4677577019,0.2921348214,0.4858329296,0.5107474327,0.4301416576,0.4169516265,0.4025402963,0.5649731159,0.3698094785,0.4047386348
5,80,216,487,73,46,89,49,130,0.651196897,0.088910602,0.39716658,0.5715681314,0.3111870885,0.436980933,0.272105515,0.4670249224,0.5107474327,0.3959452808,0.3842208087,0.4025402963,0.5283341408,0.3517342508,0.3961895406
5,177,167,345,77,49,66,46,84,0.679286778,0.0969711766,0.3683439195,0.4963361025,0.3023937345,0.4091353118,0.2371763587,0.4269662797,0.4936492443,0.3339032829,0.3541768491,0.4025402963,0.4496824741,0.3028822541,0.3961895406
5,173,161,295,90,48,39,42,92,0.6871030927,0.0969711766,0.3585735261,0.4560332298,0.3111870885,0.4013189971,0.2371763587,0.4352711141,0.4936492443,0.3339032829,0.3541768491,0.3930141628,0.4496824741,0.2940889001,0.3961895406
5,125,182,316,74,44,52,69,90,0.7159257531,0.0969711766,0.3585735261,0.3925256431,0.319003433,0.4093795717,0.2371763587,0.4538348913,0.4936492443,0.3417195976,0.3710307777,0.3930141628,0.4325842559,0.2940889001,0.3961895406
5,131,220,480,135,68,49,62,55,0.7159257531,0.1050317511,0.3666341007,0.3627259433,0.3282853067,0.4272105396,0.2371763587,0.4833903313,0.4936492443,0.3417195976,0.3966780603,0.4018075168,0.4325842559,0.3019052148,0.3883732259
5,202,309,621,152,70,58,125,99,0.7159257531,0.1050317511,0.3666341007,0.3531998098,0.3365901411,0.4367366731,0.2371763587,0.4924279451,0.4851001501,0.3417195976,0.3966780603,0.4018075168,0.4325842559,0.3019052148,0.3883732259
5,231,295,665,206,111,69,116,118,0.7061553597,0.1231069863,0.3851978481,0.3324377239,0.327796787,0.4863214493,0.2371763587,0.511724472,0.4648265839,0.3417195976,0.4152418077,0.3939912021,0.4325842559,0.3097215295,0.3803126514
5,231,281,649,331,153,71,79,111,0.7061553597,0.130923301,0.404494375,0.3150952756,0.3077674508,0.5461651087,0.2371763587,0.5197850466,0.4472398758,0.3417195976,0.4230581224,0.3939912021,0.4325842559,0.3097215295,0.372007817
5,269,223,624,241,119,61,102,105,0.7144601941,0.1392281353,0.4399120808,0.3150952756,0.2879824042,0.623839736,0.2562286258,0.5112359524,0.4306301773,0.3417195976,0.4391793013,0.3939912021,0.4325842559,0.3268197477,0.372007817
5,196,234,553,247,82,43,86,76,0.7144601941,0.1392281353,0.4399120808,0.3150952756,0.2879824042,0.623839736,0.2562286258,0.5112359524,0.4306301773,0.3417195976,0.4391793013,0.3939912021,0.4325842559,0.3268197477,0.372007817
5,124,200,444,280,96,51,62,49,0.7144601941,0.1392281353,0.4477283955,0.3150952756,0.2879824042,0.623839736,0.2562286258,0.5112359524,0.4306301773,0.3417195976,0.4482169151,0.3939912021,0.4325842559,0.3348803222,0.372007817
5,146,200,274,224,98,54,47,68,0.6961407065,0.1392281353,0.4399120808,0.3150952756,0.3739618957,0.5676599741,0.2821201682,0.5283341408,0.4535906315,0.3619931638,0.4748412371,0.4367366731,0.4325842559,0.3522227705,0.372007817
5,211,189,259,302,117,56,61,111,0.6875916123,0.1392281353,0.4399120808,0.3231558502,0.4184171855,0.5395700932,0.320468992,0.5283341408,0.4709330797,0.3815339506,0.4748412371,0.4450415373,0.4406448603,0.3522227705,0.372007817
5,294,219,291,224,92,49,44,104,0.7046898007,0.130923301,0.4680019617,0.3231558502,0.4345383346,0.5395700932,0.320468992,0.5283341408,0.4628725052,0.3895945251,0.4748412371,0.4450415373,0.4506595135,0.3600390851,0.372007817
5,258,214,505,245,101,50,43,78,0.7046898007,0.130923301,0.4680019617,0.3231558502,0.4345383346,0.5395700932,0.320468992,0.5283341408,0.4628725052,0.3895945251,0.4748412371,0.4450415373,0.4506595135,0.3600390851,0.372007817
5,145,171,599,147,51,54,38,75,0.7125061154,0.130923301,0.4772838354,0.3312164247,0.4345383346,0.5395700932,0.320468992,0.5283341408,0.4440644979,0.3895945251,0.4748412371,0.4450415373,0.4506595135,0.3600390851,0.372007817
5,104,224,721,123,41,59,42,91,0.7125061154,0.130923301,0.4772838354,0.3312164247,0.4345383346,0.5395700932,0.320468992,0.5283341408,0.4360038936,0.3895945251,0.4748412371,0.436980933,0.4506595135,0.3600390851,0.372007817
5,271,450,1118,229,55,65,57,145,0.7125061154,0.1213971674,0.4472398758,0.3417195976,0.4345383346,0.5217391253,0.320468992,0.5283341408,0.4360038936,0.3805569112,0.4748412371,0.436980933,0.4416218996,0.3600390851,0.372007817
5,212,387,980,192,47,74,86,240,0.7217879891,0.1123595536,0.4193942249,0.3497801721,0.3856863678,0.5300439596,0.2799218297,0.5283341408,0.4584758282,0.3375671804,0.4841231108,0.4447972775,0.4208597839,0.3505129516,0.372007817
5,225,361,1046,207,97,96,103,240,0.7513434291,0.0879335627,0.3837322891,0.3497801721,0.3444064558,0.5144113302,0.2476795316,0.511724472,0.4680019617,0.3094772696,0.452857852,0.4279433191,0.4037615955,0.333659023,0.355886668
5,411,414,875,245,130,87,94,234,0.767708838,0.0879335627,0.3759159744,0.3414753377,0.3153395355,0.5222276449,0.2300928235,0.511724472,0.448461175,0.3094772696,0.4357596338,0.4086467922,0.4037615955,0.3253541887,0.3302393854
5,396,353,739,245,119,96,78,171,0.767708838,0.0879335627,0.3759159744,0.3414753377,0.3153395355,0.5222276449,0.2300928235,0.511724472,0.4401563406,0.3094772696,0.4357596338,0.4086467922,0.4037615955,0.3253541887,0.3302393854
5,238,259,681,191,101,82,66,119,0.7772349715,0.0879335627,0.3759159744,0.3324377239,0.3153395355,0.5222276449,0.2300928235,0.5214948654,0.4316072166,0.3094772696,0.4443087578,0.3913043439,0.4037615955,0.3253541887,0.3397655189
5,245,268,739,188,97,86,67,121,0.7862725854,0.0879335627,0.3759159744,0.3246214092,0.3153395355,0.5141670704,0.2300928235,0.5214948654,0.4316072166,0.3094772696,0.4443087578,0.3825109899,0.4037615955,0.3165608346,0.3397655189
5,140,237,786,178,60,89,60,145,0.7862725854,0.0879335627,0.3759159744,0.3246214092,0.3153395355,0.5141670704,0.2300928235,0.5214948654,0.4316072166,0.3094772696,0.4443087578,0.3727405965,0.4037615955,0.3165608346,0.3397655189
5,108,232,627,118,48,93,57,117,0.7862725854,0.0793844685,0.358817786,0.3246214092,0.3072789311,0.4975574017,0.2300928235,0.4934049845,0.4130434692,0.3094772696,0.4352711141,0.364680022,0.4137762487,0.3165608346,0.3414753377
5,76,234,691,144,48,146,67,195,0.7862725854,0.0793844685,0.358817786,0.3246214092,0.3072789311,0.489741087,0.2300928235,0.4824132919,0.4130434692,0.3094772696,0.4352711141,0.364680022,0.4137762487,0.3165608346,0.3414753377
5,84,201,736,127,50,177,73,238,0.7943331599,0.0793844685,0.3417195976,0.3324377239,0.2970200181,0.4719101191,0.2200781703,0.4636052847,0.4130434692,0.2892037034,0.4115779102,0.364680022,0.4040058553,0.3080117106,0.3495359123
5,98,210,557,166,72,137,70,78,0.8036150336,0.1057645306,0.2962872386,0.3590620458,0.2806546092,0.4005862176,0.1934538335,0.4069369733,0.4235466421,0.2679530978,0.3468490541,0.355886668,0.3871519268,0.2816316485,0.3756717145
5,194,174,507,192,101,135,202,131,0.8036150336,0.1057645306,0.2962872386,0.3590620458,0.2806546092,0.4005862176,0.1934538335,0.4069369733,0.4235466421,0.2679530978,0.3468490541,0.355886668,0.3871519268,0.2816316485,0.3756717145
5,207,190,529,197,104,137,206,133,0.8036150336,0.1057645306,0.2962872386,0.3668783605,0.2806546092,0.4005862176,0.2012701482,0.4069369733,0.4235466421,0.2784562707,0.3468490541,0.355886668,0.3871519268,0.2816316485,0.3756717145
5,144,205,542,174,59,75,77,71,0.8114313483,0.1057645306,0.2962872386,0.358817786,0.3150952756,0.3820224702,0.2098192424,0.4069369733,0.4235466421,0.2962872386,0.3634587228,0.3641915023,0.395701021,0.2816316485,0.3837322891
5,179,200,333,115,48,61,86,92,0.8114313483,0.1057645306,0.3048363328,0.3505129516,0.32340011,0.3898387849,0.2181240767,0.4233023822,0.4235466421,0.304592073,0.3729848564,0.3641915023,0.4035173357,0.2896922231,0.3837322891
5,155,207,332,118,44,49,59,80,0.8011724353,0.1057645306,0.3356131017,0.3326819837,0.32340011,0.408891052,0.2181240767,0.4809477329,0.4235466421,0.3141182363,0.4037615955,0.3641915023,0.4035173357,0.3214460313,0.3837322891
5,163,187,451,111,50,46,69,94,0.7894479632,0.1057645306,0.3356131017,0.3326819837,0.32340011,0.408891052,0.2181240767,0.4809477329,0.4235466421,0.3141182363,0.4037615955,0.3641915023,0.4035173357,0.3309721649,0.3837322891
5,309,284,521,234,137,74,90,202,0.7386419177,0.123595506,0.4079140127,0.3141182363,0.32340011,0.5183194876,0.2181240767,0.5356619358,0.4123106897,0.330727905,0.449926734,0.3641915023,0.41182217,0.3475818336,0.364680022
5,269,222,416,204,109,60,56,120,0.7386419177,0.123595506,0.416218847,0.3141182363,0.3326819837,0.5273571014,0.2274059653,0.5356619358,0.4123106897,0.3397655189,0.449926734,0.3641915023,0.4228138626,0.3475818336,0.3563751876
